"","Article_id_to_keep","Grouping","Article_id_to_delete","Absolute_Sales_Transferred","Transferability_Percentage","Sales_to_delete","Ranking_to_delete","New_Total_Sales_receiving_sales","Total_Sales_Transferability","Sales_Lost.Relative","Sales_Lost.Absolute","article_to_delete-PRODUCT.DIVISION","article_to_delete-CHANNEL..ECOM.","article_to_delete-INTRO.DATE","article_to_delete-BRAND.ASSET","article_to_delete-PRODUCT.GROUP","article_to_delete-CLASS","article_to_delete-PRODUCT.TYPE","article_to_delete-AGE","article_to_delete-GENDER","article_to_delete-BUSINESS.UNIT","article_to_delete-MARKETING.DIVISION","article_to_delete-MODEL.NAME","article_to_delete-SALES.VOLUME","article_to_delete-RRP...local.currency.","article_to_delete-RRP..LOCAL.CURRENCY..currency.","article_to_delete-GOOD.BETTER.BEST.INDICATION","article_to_delete-INVOICE.MARGIN","article_to_delete-CARRY.OVER.ARTICLE","article_to_delete-SALES.UNITS","article_to_delete-MANDATORY.RANGE","article_to_delete-RANGE.TYPE.SPECIAL.USAGE","article_to_delete-CREATION.CENTER","article_to_delete-FRANCHISE","article_to_keep-PRODUCT.DIVISION","article_to_keep-CHANNEL..ECOM.","article_to_keep-INTRO.DATE","article_to_keep-BRAND.ASSET","article_to_keep-PRODUCT.GROUP","article_to_keep-CLASS","article_to_keep-PRODUCT.TYPE","article_to_keep-AGE","article_to_keep-GENDER","article_to_keep-BUSINESS.UNIT","article_to_keep-MARKETING.DIVISION","article_to_keep-MODEL.NAME","article_to_keep-SALES.VOLUME","article_to_keep-RRP...local.currency.","article_to_keep-RRP..LOCAL.CURRENCY..currency.","article_to_keep-GOOD.BETTER.BEST.INDICATION","article_to_keep-INVOICE.MARGIN","article_to_keep-CARRY.OVER.ARTICLE","article_to_keep-SALES.UNITS","article_to_keep-MANDATORY.RANGE","article_to_keep-RANGE.TYPE.SPECIAL.USAGE","article_to_keep-CREATION.CENTER","article_to_keep-FRANCHISE"
"239","CD7784","ECOM_Tank_ADULT_WOM","CF8811",10.7452325782321,13.6015602256102,79,2,239.745232578232,99.4431865916528,0.556813408347196,0.439882592594285,"APPAREL","ECOM","1/1/2018","NON ROYALTY","TOPS","adi perf APP WOM Athltcs","Tank","ADULT","WOM","TRAINING","SP","BUI25","105","25","0","Good","0.7312","","79","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","TOPS","adi perf APP WOM Athltcs","Tank","ADULT","WOM","TRAINING","SP","ECE91","305","25","0","Good","0.8048","","229","NO ASSIGNMENT","INLINE","CCH",""
"240","CD7798","T&L_Tights_Female_Adult","CD7801",24.8636273799418,8.17882479603347,304,4,625.863627379942,97.968065495089,2.03193450491102,6.1770808949295,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"241","CD7801","CS_Tght Long_ADULT_WOM","DQ1423",27.0196746882618,6.8504529474363,394.421725038979,5,356.397255564304,98.3874564528726,1.61254354712739,6.36022207558458,"APPAREL","CS","5/1/2018","NON ROYALTY","TIGHTS","adi perf APP WOM Athltcs","Tght Long","ADULT","WOM","TRAINING","SP","7/8 TIGHT W","500","45","0","Good","0.767111111","","350","NO ASSIGNMENT","FAST FASHION STYLE","CCH","not applicable","APPAREL","CS","1/1/2018","NON ROYALTY","TIGHTS","adi perf APP WOM Athltcs","Tght Long","ADULT","WOM","TRAINING","SP","ECE86","450","35","0","Good","0.731428571","","315","NO ASSIGNMENT","INLINE","CCH",""
"242","CD7801","DtC_Tght Long_ADULT_WOM","DQ1423",27.0216591834273,6.85104107954515,394.416831977619,5,356.401228720699,98.3875182604034,1.61248173959656,6.35989939353435,"APPAREL","DtC","5/1/2018","NON ROYALTY","TIGHTS","adi perf APP WOM Athltcs","Tght Long","ADULT","WOM","TRAINING","SP","7/8 TIGHT W","1000","45","0","Good","0.767111111","","350","NO ASSIGNMENT","FAST FASHION STYLE","CCH","not applicable","APPAREL","DtC","1/1/2018","NON ROYALTY","TIGHTS","adi perf APP WOM Athltcs","Tght Long","ADULT","WOM","TRAINING","SP","ECE86","755","35","0","Good","0.731428571","","315","NO ASSIGNMENT","INLINE","CCH",""
"243","CD8333","CS_Shorts_ADULT_MEN","CE6971",10.087279889165,12.9345580674518,77.9870470762226,2,1740.86848028953,89.9698625329991,10.0301374670009,7.82220802819986,"APPAREL","CS","4/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","109.1138841","35","0","Good","0.722285714","","76","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCP","","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","2452.550603","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"244","CD8333","CS_Shorts_ADULT_MEN","CE6970",9.7972524930127,12.8356469622016,76.3284665109879,3,1740.86848028953,97.5807882577789,2.41921174222112,1.84654722449114,"APPAREL","CS","1/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","109.1138841","35","0","Good","0.722285714","","76","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","2452.550603","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"245","CD8333","DtC_Shorts_ADULT_MEN","CE6971",10.6248533573694,13.6328548264736,77.9356451206176,2,1741.91347245304,89.9548492410989,10.0451507589011,7.82875304728817,"APPAREL","DtC","4/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","735.7786603","35","0","Good","0.722285714","","76","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCP","","APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","3248.092365","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"246","CD8333","DtC_Shorts_ADULT_MEN","CE6970",10.3254759139866,13.5242928790914,76.3476213233287,3,1741.91347245304,97.685317685886,2.31468231411401,1.76720488801783,"APPAREL","DtC","1/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","438.9374505","35","0","Good","0.722285714","","76","NO ASSIGNMENT","INLINE","CCP","","APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","3248.092365","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"247","CD8335","CS_Shorts_ADULT_MEN","CE6971",10.087279889165,12.9345580674518,77.9870470762226,3,1740.86848028953,89.9698625329991,10.0301374670009,7.82220802819986,"APPAREL","CS","4/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","109.1138841","35","0","Good","0.722285714","","76","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCP","","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","2452.550603","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"248","CD8335","CS_Shorts_ADULT_MEN","CE6970",9.7972524930127,12.8356469622016,76.3284665109879,4,1740.86848028953,97.5807882577789,2.41921174222112,1.84654722449114,"APPAREL","CS","1/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","109.1138841","35","0","Good","0.722285714","","76","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","2452.550603","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"249","CD8335","DtC_Shorts_ADULT_MEN","CE6971",10.6248533573694,13.6328548264736,77.9356451206176,3,1741.91347245304,89.9548492410989,10.0451507589011,7.82875304728817,"APPAREL","DtC","4/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","735.7786603","35","0","Good","0.722285714","","76","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCP","","APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","3248.092365","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"250","CD8335","DtC_Shorts_ADULT_MEN","CE6970",10.3254759139866,13.5242928790914,76.3476213233287,4,1741.91347245304,97.685317685886,2.31468231411401,1.76720488801783,"APPAREL","DtC","1/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","438.9374505","35","0","Good","0.722285714","","76","NO ASSIGNMENT","INLINE","CCP","","APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN FB Gene","Shorts","ADULT","MEN","SOCCER","SP","TANGO SHORTS","3248.092365","40","0","Good","0.78075","","1717","NO ASSIGNMENT","INLINE","CCH",""
"251","CD8696","T&L_Sweatshirts _Male_Adult","CF2055",12.4535678060719,6.23570507211632,199.713868151966,4,511.135922368695,87.4163781033399,12.5836218966601,25.1312380434376,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"252","CD8696","T&L_Sweatshirts _Male_Adult","BR3588",41.255860362274,8.04629286597388,512.731279478237,4,511.135922368695,98.9695737998549,1.03042620014507,5.28331744008281,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"253","CD9763","CS_Tght Long_ADULT_WOM","CF6240",29.7806957941619,6.46622320439236,460.557807128163,4,977.59879691952,96.5528316168094,3.44716838319061,15.876203113638,"APPAREL","CS","12/1/2017","NON ROYALTY","TIGHTS","adi Perf APP WOM Run","Tght Long","ADULT","WOM","RUNNING","SP","ENN21","654.9960292","55","0","Better","0.786727273","","458","NO ASSIGNMENT","INLINE","CCH","RESPONSE TIGHT","APPAREL","CS","1/12/2018","NON ROYALTY","TIGHTS","adi Perf APP WOM Training","Tght Long","ADULT","WOM","TRAINING","SP","DRE10","1350","45","0","Good","0.741111111","","945","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","ALPHASKIN TIGHT"
"254","CD9763","DtC_Tght Long_ADULT_WOM","CF6240",29.7798625787757,6.46604351073831,460.557720178028,4,977.597837069476,96.5529409335715,3.44705906642851,15.8756966495332,"APPAREL","DtC","12/1/2017","NON ROYALTY","TIGHTS","adi Perf APP WOM Run","Tght Long","ADULT","WOM","RUNNING","SP","ENN21","804.9960292","55","0","Better","0.786727273","","458","NO ASSIGNMENT","INLINE","CCH","RESPONSE TIGHT","APPAREL","DtC","1/12/2018","NON ROYALTY","TIGHTS","adi Perf APP WOM Training","Tght Long","ADULT","WOM","TRAINING","SP","DRE10","4600","45","0","Good","0.741111111","","945","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","ALPHASKIN TIGHT"
"255","CE1391","CS_Shorts_ADULT_MEN","CE1402",11.8958096787887,16.5219578872066,72,4,217.895809678789,94.9301144146226,5.06988558537739,3.65031762147172,"APPAREL","CS","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX88","102.3579452","55","0","Better","0.800727273","","72","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","2/16/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","EAO16","293.9793223","55","0","Better","0.785454545","","206","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"256","CE1391","DtC_Shorts_ADULT_MEN","CE1402",11.9592789754211,16.6101096880849,72,4,217.959278975421,95.35569912434,4.64430087566004,3.34389663047523,"APPAREL","DtC","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX88","243.7917571","55","0","Better","0.800727273","","72","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","2/16/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","EAO16","503.3754547","55","0","Better","0.785454545","","206","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"257","CE1392","CS_Shorts_ADULT_MEN","CE1402",18.1323990332078,25.183887546122,72,1,298.132399033208,94.9301144146226,5.06988558537739,3.65031762147172,"APPAREL","CS","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX88","102.3579452","55","0","Better","0.800727273","","72","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","2/16/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","EAO16","399.5103611","55","0","Better","0.785454545","","280","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"258","CE1392","DtC_Shorts_ADULT_MEN","CE1402",18.2245229510907,25.3118374320705,72,1,298.224522951091,95.35569912434,4.64430087566004,3.34389663047523,"APPAREL","DtC","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX88","243.7917571","55","0","Better","0.800727273","","72","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","2/16/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","EAO16","667.5162056","55","0","Better","0.785454545","","280","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"259","CE1401","CS_Shorts_ADULT_MEN","CD3274",30.9217522376453,22.7365825276804,136,1,250.921752237645,97.166587748206,2.83341225179404,3.8534406624399,"APPAREL","CS","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","194.311119","55","0","Better","0.751090909","","136","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","CS","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","314.9180205","55","0","Better","0.751090909","","220","NO ASSIGNMENT","INLINE","CCH",""
"260","CE1401","DtC_Shorts_ADULT_MEN","CD3274",29.8537612566075,21.9512950416232,136,1,249.853761256608,97.2710890391163,2.7289109608837,3.71131890680183,"APPAREL","DtC","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","320.8571613","55","0","Better","0.751090909","","136","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","DtC","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","530.7906808","55","0","Better","0.751090909","","220","NO ASSIGNMENT","INLINE","CCH",""
"261","CE1401","ECOM_Shorts_ADULT_MEN","CD3274",13.5912920896648,14.3066232522788,95,3,175.591292089665,98.5926141564962,1.40738584350383,1.33701655132864,"APPAREL","ECOM","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","126.5460423","55","0","Better","0.751090909","","95","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","ECOM","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","215.8726603","55","0","Better","0.751090909","","162","NO ASSIGNMENT","INLINE","CCH",""
"262","CE1449","CS_Shorts_ADULT_MEN","CD3274",12.439571797659,9.14674396886692,136,4,271.439571797659,97.166587748206,2.83341225179404,3.8534406624399,"APPAREL","CS","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","194.311119","55","0","Better","0.751090909","","136","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","CS","3/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX75","369.3586357","50","0","Better","0.8038","","259","NO ASSIGNMENT","INLINE","CCH",""
"263","CE1449","DtC_Shorts_ADULT_MEN","CD3274",11.5764740181465,8.51211324863716,136,5,270.576474018147,97.2710890391163,2.7289109608837,3.71131890680183,"APPAREL","DtC","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","320.8571613","55","0","Better","0.751090909","","136","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","DtC","3/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX75","745.3586357","50","0","Better","0.8038","","259","NO ASSIGNMENT","INLINE","CCH",""
"264","CE1574","T&L_Sweatshirts _Male_Adult","CV5816",8.47355037865528,7.32110970606907,115.741338661144,3,198.010234014169,89.3827687028142,10.6172312971858,12.2885256321128,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"265","CE1605","T&L_Sweatshirts _Male_Adult","CE1619",16.1088321323271,8.40608984846127,191.632880717731,5,203.167309901212,98.1895560918438,1.81044390815616,3.46940581497832,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"266","CE1612","CS_T-Shirt (SSlve)_ADULT_MEN","CE2273",20.7851413779082,17.037001129433,122,3,416.942833929014,95.9192146694956,4.08078533050443,4.9785581032154,"APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","ELV98","174.730146","50","0","Better","0.716","","122","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM19","557.5478303","50","0","Better","0.8144","","390","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"267","CE1612","DtC_T-Shirt (SSlve)_ADULT_MEN","CE2273",20.7851413779082,17.037001129433,122,3,416.942833929014,95.9192146694956,4.08078533050443,4.9785581032154,"APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","ELV98","457.9485823","50","0","Better","0.716","","122","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM19","729.5770104","50","0","Better","0.8144","","390","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"268","CE1612","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW1214",11.5633310082546,8.25952214875326,140,3,140.563331008255,98.6280583429018,1.3719416570982,1.92071831993749,"APPAREL","ECOM","1/15/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMX08","186.3649452","40","0","Good","0.797","","140","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM19","172.0291801","50","0","Better","0.8144","","129","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"269","CE1618","T&L_Sweatshirts _Male_Adult","CE1619",19.051118114414,9.94146622597388,191.632880717731,3,209.914710659641,98.1895560918438,1.81044390815616,3.46940581497832,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"270","CE1618","T&L_Sweatshirts _Male_Adult","CV5816",7.97572521376445,6.89099098561059,115.741338661144,5,209.914710659641,89.3827687028142,10.6172312971858,12.2885256321128,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"271","CE1627","CS_T-Shirt (SSlve)_ADULT_MEN","CD3273",15.8159785399111,16.8181839946896,94.0409413103404,3,434.937445812566,97.7260195068303,2.27398049316967,2.13847266099028,"APPAREL","CS","1/3/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","T-Shirt (SSlve)","ADULT","MEN","US SPORTS","SP","DRX91","127.9310525","65","0","Better","0.699692308","","90","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM26","557.5478303","50","0","Better","0.7592","","390","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"272","CE1627","CS_T-Shirt (SSlve)_ADULT_MEN","CE2273",29.1214672726548,23.8700551415204,122,2,434.937445812566,95.9192146694956,4.08078533050443,4.9785581032154,"APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","ELV98","174.730146","50","0","Better","0.716","","122","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM26","557.5478303","50","0","Better","0.7592","","390","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"273","CE1627","DtC_T-Shirt (SSlve)_ADULT_MEN","CE2273",29.1214672726548,23.8700551415204,122,2,434.937445812566,95.9192146694956,4.08078533050443,4.9785581032154,"APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","ELV98","457.9485823","50","0","Better","0.716","","122","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM26","729.5770104","50","0","Better","0.7592","","390","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"274","CE1627","DtC_T-Shirt (SSlve)_ADULT_MEN","CD3273",15.8159785399111,16.8181839946896,94.0409413103404,3,434.937445812566,97.7260195068303,2.27398049316967,2.13847266099028,"APPAREL","DtC","1/3/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","T-Shirt (SSlve)","ADULT","MEN","US SPORTS","SP","DRX91","284.2526341","65","0","Better","0.699692308","","90","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMM26","729.5770104","50","0","Better","0.7592","","390","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"275","CE1656","CS_T-Shirt (SSlve)_ADULT_WOM","CE0980",1.9424510803971,8.09354616832127,24,5,431.624912138639,91.2429840952553,8.75701590474475,2.10168381713874,"APPAREL","CS","5/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","ECS63","34.78013071","40","0","Good","0.75525","","24","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EMM88","569.115657","40","0","Good","0.63225","","398","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
"276","CE1656","CS_T-Shirt (SSlve)_ADULT_WOM","CV9889",6.15069172623591,3.73044473975943,164.87824255058,5,431.624912138639,88.2631888590909,11.7368111409091,19.3514479406116,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EKC86","232.3784442","35","0","Good","0.847142857","","163","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EMM88","569.115657","40","0","Good","0.63225","","398","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH",""
